martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ cat /proc/cpuinfo | grep "model name"
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
model name	: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz

martin@mediaNUK:~/go/src/github.com/ethereum/go-ethereum/core/vm$ go test -bench BenchmarkPrecompiled -benchtime 5s  -timeout 0 


goos: linux
goarch: amd64
pkg: github.com/ethereum/go-ethereum/core/vm
cpu: Intel(R) Core(TM) i3-10110U CPU @ 2.10GHz
BenchmarkPrecompiledBLS12381G1Add/bls_g1add_(inf+inf=inf)-Gas=600-4       	 5679732	      1053 ns/op	       600.0 gas/op	       570.0 mgas/s	    1328 B/op	      21 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_0-Gas=600-4               	  583820	     11629 ns/op	       600.0 gas/op	        51.59 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_1-Gas=600-4               	  569635	     11100 ns/op	       600.0 gas/op	        54.05 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_2-Gas=600-4               	  514693	     11097 ns/op	       600.0 gas/op	        54.06 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_3-Gas=600-4               	  599254	     10047 ns/op	       600.0 gas/op	        59.72 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_4-Gas=600-4               	  578823	     10271 ns/op	       600.0 gas/op	        58.41 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_5-Gas=600-4               	  581052	     10268 ns/op	       600.0 gas/op	        58.43 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_6-Gas=600-4               	  587193	     10171 ns/op	       600.0 gas/op	        58.99 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_7-Gas=600-4               	  596397	     10194 ns/op	       600.0 gas/op	        58.85 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_8-Gas=600-4               	  503736	     11154 ns/op	       600.0 gas/op	        53.79 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_9-Gas=600-4               	  586776	     10687 ns/op	       600.0 gas/op	        56.14 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_10-Gas=600-4              	  580626	     10895 ns/op	       600.0 gas/op	        55.06 mgas/s	    1424 B/op	      23 allocs/op
BenchmarkPrecompiledBLS12381G1Add/matter_g1_add_11-Gas=600-4              	  512275	     11164 ns/op	       600.0 gas/op	        53.74 mgas/s	    1424 B/op	      23 allocs/op
